   169    0.49969E+04    0.90555E+00    0.44561E-03   -0.41576E+02    0.63465E-07    0.18756E-03   -0.88366E-06
   170    0.50245E+04    0.89495E+00    0.43586E-03   -0.41100E+02    0.63096E-07    0.18588E-03   -0.87177E-06
   171    0.50517E+04    0.88430E+00    0.42640E-03   -0.40595E+02    0.62730E-07    0.18423E-03   -0.85970E-06
   172    0.50784E+04    0.87350E+00    0.41724E-03   -0.40063E+02    0.62368E-07    0.18259E-03   -0.84743E-06
   173    0.51047E+04    0.86258E+00    0.40839E-03   -0.39504E+02    0.62008E-07    0.18097E-03   -0.83493E-06
   174    0.51307E+04    0.85181E+00    0.39984E-03   -0.38918E+02    0.61652E-07    0.17938E-03   -0.82218E-06
   175    0.51563E+04    0.84091E+00    0.39159E-03   -0.38303E+02    0.61299E-07    0.17780E-03   -0.80917E-06
   176    0.51813E+04    0.83010E+00    0.38367E-03   -0.37661E+02    0.60949E-07    0.17624E-03   -0.79587E-06
   177    0.52059E+04    0.81931E+00    0.37605E-03   -0.36992E+02    0.60601E-07    0.17470E-03   -0.78226E-06
   178    0.52300E+04    0.80876E+00    0.36875E-03   -0.36294E+02    0.60257E-07    0.17318E-03   -0.76835E-06
   179    0.52537E+04    0.79814E+00    0.36175E-03   -0.35569E+02    0.59916E-07    0.17168E-03   -0.75416E-06
   180    0.52770E+04    0.78769E+00    0.35505E-03   -0.34817E+02    0.59578E-07    0.17019E-03   -0.73972E-06
   181    0.52998E+04    0.77741E+00    0.34865E-03   -0.34039E+02    0.59242E-07    0.16872E-03   -0.72503E-06
   182    0.53221E+04    0.76737E+00    0.34254E-03   -0.33233E+02    0.58910E-07    0.16727E-03   -0.71011E-06
   183    0.53439E+04    0.75749E+00    0.33671E-03   -0.32400E+02    0.58580E-07    0.16583E-03   -0.69499E-06
   184    0.53652E+04    0.74785E+00    0.33117E-03   -0.31540E+02    0.58253E-07    0.16441E-03   -0.67968E-06
   185    0.53861E+04    0.73860E+00    0.32590E-03   -0.30655E+02    0.57929E-07    0.16300E-03   -0.66419E-06
   186    0.54062E+04    0.72960E+00    0.32090E-03   -0.29742E+02    0.57608E-07    0.16161E-03   -0.64854E-06
   187    0.54260E+04    0.72099E+00    0.31616E-03   -0.28802E+02    0.57289E-07    0.16024E-03   -0.63276E-06
   188    0.54454E+04    0.71275E+00    0.31169E-03   -0.27838E+02    0.56973E-07    0.15888E-03   -0.61685E-06
   189    0.54641E+04    0.70492E+00    0.30747E-03   -0.26847E+02    0.56660E-07    0.15753E-03   -0.60084E-06
   190    0.54826E+04    0.69756E+00    0.30350E-03   -0.25832E+02    0.56350E-07    0.15620E-03   -0.58474E-06
   191    0.55002E+04    0.69069E+00    0.29978E-03   -0.24790E+02    0.56042E-07    0.15488E-03   -0.56858E-06
   192    0.55174E+04    0.68433E+00    0.29630E-03   -0.23723E+02    0.55737E-07    0.15357E-03   -0.55236E-06
   193    0.55340E+04    0.67852E+00    0.29305E-03   -0.22633E+02    0.55434E-07    0.15227E-03   -0.53611E-06
   194    0.55502E+04    0.67329E+00    0.29003E-03   -0.21517E+02    0.55134E-07    0.15099E-03   -0.51984E-06
   195    0.55658E+04    0.66869E+00    0.28724E-03   -0.20378E+02    0.54836E-07    0.14972E-03   -0.50357E-06
   196    0.55808E+04    0.66474E+00    0.28467E-03   -0.19214E+02    0.54541E-07    0.14846E-03   -0.48731E-06
   197    0.55953E+04    0.66150E+00    0.28231E-03   -0.18028E+02    0.54248E-07    0.14721E-03   -0.47110E-06
   198    0.56093E+04    0.65899E+00    0.28016E-03   -0.16819E+02    0.53958E-07    0.14598E-03   -0.45493E-06
   199    0.56227E+04    0.65724E+00    0.27822E-03   -0.15587E+02    0.53670E-07    0.14475E-03   -0.43884E-06
   200    0.56356E+04    0.65629E+00    0.27648E-03   -0.14334E+02    0.53385E-07    0.14353E-03   -0.42283E-06
   201    0.56479E+04    0.65618E+00    0.27494E-03   -0.13058E+02    0.53102E-07    0.14232E-03   -0.40692E-06
   202    0.56596E+04    0.65694E+00    0.27358E-03   -0.11761E+02    0.52822E-07    0.14113E-03   -0.39114E-06
   203    0.56707E+04    0.65862E+00    0.27241E-03   -0.10442E+02    0.52543E-07    0.13994E-03   -0.37546E-06
   204    0.56812E+04    0.66124E+00    0.27141E-03   -0.91043E+01    0.52267E-07    0.13876E-03   -0.35989E-06
   205    0.56911E+04    0.66486E+00    0.27058E-03   -0.77457E+01    0.51994E-07    0.13759E-03   -0.34442E-06
   206    0.57003E+04    0.66949E+00    0.26992E-03   -0.63674E+01    0.51722E-07    0.13642E-03   -0.32903E-06
   207    0.57090E+04    0.67518E+00    0.26941E-03   -0.49697E+01    0.51453E-07    0.13527E-03   -0.31372E-06
   208    0.57169E+04    0.68196E+00    0.26904E-03   -0.35534E+01    0.51186E-07    0.13413E-03   -0.29848E-06
   209    0.57242E+04    0.68987E+00    0.26882E-03   -0.21186E+01    0.50921E-07    0.13300E-03   -0.28331E-06
   210    0.57309E+04    0.69896E+00    0.26874E-03   -0.66639E+00    0.50659E-07    0.13187E-03   -0.26818E-06
   211    0.57370E+04    0.70925E+00    0.26878E-03    0.80326E+00    0.50398E-07    0.13076E-03   -0.25310E-06
   212    0.57423E+04    0.72077E+00    0.26894E-03    0.22894E+01    0.50140E-07    0.12965E-03   -0.23805E-06
   213    0.57471E+04    0.73357E+00    0.26922E-03    0.37920E+01    0.49884E-07    0.12855E-03   -0.22303E-06
   214    0.57513E+04    0.74765E+00    0.26960E-03    0.53100E+01    0.49630E-07    0.12747E-03   -0.20803E-06
   215    0.57548E+04    0.76319E+00    0.27008E-03    0.68425E+01    0.49378E-07    0.12639E-03   -0.19304E-06
   216    0.57576E+04    0.78002E+00    0.27066E-03    0.83901E+01    0.49128E-07    0.12532E-03   -0.17804E-06
   217    0.57599E+04    0.79828E+00    0.27132E-03    0.99508E+01    0.48880E-07    0.12426E-03   -0.16304E-06
   218    0.57616E+04    0.81797E+00    0.27206E-03    0.11525E+02    0.48634E-07    0.12321E-03   -0.14802E-06
   219    0.57626E+04    0.83911E+00    0.27287E-03    0.13113E+02    0.48390E-07    0.12217E-03   -0.13298E-06
   220    0.57630E+04    0.86183E+00    0.27374E-03    0.14711E+02    0.48148E-07    0.12113E-03   -0.11790E-06
   221    0.57629E+04    0.88606E+00    0.27468E-03    0.16321E+02    0.47907E-07    0.12011E-03   -0.10278E-06
   222    0.57621E+04    0.91195E+00    0.27566E-03    0.17941E+02    0.47669E-07    0.11910E-03   -0.87609E-07
   223    0.57606E+04    0.93943E+00    0.27669E-03    0.19573E+02    0.47433E-07    0.11809E-03   -0.72377E-07
   224    0.57586E+04    0.96850E+00    0.27776E-03    0.21213E+02    0.47198E-07    0.11710E-03   -0.57076E-07
   225    0.57559E+04    0.99931E+00    0.27885E-03    0.22862E+02    0.46966E-07    0.11611E-03   -0.41697E-07
